objectid,fire_name,fire_type,landowner,fuel_model
297341,C-148 BB 3/4 EN,RX,USFS,000
297342,PARK ST  INDO,WF,Private,000
297344,CHICKASAWHAY CPT383/384  RX,RX,USFS,000
297345,Devils Fork - AP,RX,Private,000
297346, Cedar Fork ,RX,USFS,000
297349,C-199/214 LC,RX,USFS,000
297350,Bremser Rx,RX,USFS,000
297351,Lane 3,WF,USFS,000
297353,ANF BU 18 Rx 0223,RX,USFS,000
297354,PIERCE,WF,Private,000
297355,LAC-064422,WF,Private,000
297356,SEA NW6 Rx 0224,RX,BIA,000
297357,BRICES CREEK,WF,USFS,000
297358,CENTENNIAL RX,RX,DOD,000
297360,FREDERICK ST  MOVA,WF,Private,000
297361,ANF BU 343 Rx 0221,RX,USFS,000
297362,Comp 06 Units 0606/0613/0615,RX,USFWS,000
297363,2023 Shawnee NF RX Support,RX,Private,000
297364,Charity Church,WF,USFS,000
297365,23 RP1 RP2 CH1 CH2 BIL RX,RX,Private,000
297367,HOMOCHITTO BB 42 Subs 1&3  RX,RX,USFS,000
297369,Panam Hampden Fire,WF,Private,000
297373,PIERCE,WF,BIA,000
297375,Adobe,WF,Private,000
297379,LAC-066143,WF,Private,000
297380,HY 111  / MONTEREY AV,WF,Private,000
297387,Cedar/Drapers Bluff North RX,RX,Private,Short Grass (1 foot)
297392,Goose,WF,USFS,000
297395,SMR BU 121/122 Rx 0225,RX,USFWS,000
297396,DE SOTO BB 7257 West  RX,RX,USFS,000
297397,BIENVILLE CPT 22  RX,RX,USFS,000
297399,CHICKASAWHAY CPT 433  RX,RX,USFS,000
297400,COLLIER AV  LELS,WF,Private,000
297401,HADLOCK,WF,BIA,000
297407,DOUBLE,WF,Tribal,000
297409,Fletcher,WF,USFS,000
297411,Orange 0612,WF,Private,Timber (Litter and Understory)
297413,BLUFF,WF,Private,000
297416,SHNF COMP 8 RX,RX,USFS,000
297417,7th Special Forces Group,WF,DOD,Timber (Litter and Understory)
297419,LAC-067735,WF,Private,000
297420,KULKA,WF,BLM,000
297422,Lovell Valley,WF,BIA,000
297425,PASSAGIO LAGO WY / FARFALLA WY,WF,Private,000
297427,GLEN ST  HIGH,WF,Private,000
297431,LAC-068138,WF,Private,000
297434,GRAPEVINE ST  JRPV,WF,Private,000
297436,BICY Copeland Rx FY23,RX,NPS,000
297437,OK Compartment 11,RX,USFS,000
297438,OK Compartment 21,RX,Private,000
297439,BIENVILLE CPT 38/39/40 RX,RX,USFS,000
297441,Andrade,WF,BIA,000
297443,COPPERHEAD,WF,Tribal,000
297445,Milligan,WF,Private,000
297446,AUSTIN,WF,Private,Brush (2 feet)
297448,OCOTILLO,WF,Private,000
297450,SECTION 2,WF,BLM,000
297452,Big Fin Flats,WF,Private,Short Grass (1 foot)
297454,Walker 0623,WF,Private,Timber (Litter and Understory)
297455,WALKER 2,WF,Tribal,000
297456,San Augustine 0622,WF,Private,Timber (Litter and Understory)
297457,Gregg 0621,WF,Private,Timber (Litter and Understory)
297458,LAC-068829,WF,Private,000
297459,PIERCE,WF,Private,000
297460,Logging,WF,USFS,000
297462,MACHO NORTH LINCOLN RX,RX,BLM,000
297463,TECOLOTE RX,RX,BLM,000
297464,Cobble Switch ,WF,Private,Short Grass (1 foot)
297465,KEIM,WF,Private,000
297468,Sunnyside,WF,Private,000
297469,DAY ST  MOVA,WF,Private,000
297471,8TH ST / SUNSET AV,WF,Private,000
297472,Solar Park,WF,Private,Timber (Grass and Understory)
297473,Talmer,WF,USFS,000
297476,LAC-069112,WF,Private,000
297477,Close call ,WF,USFS,000
297479,SUNNYMEAD BL  MOVA,WF,Private,000
297482,TYLER ST  COAC,WF,Private,000
297484,LAC-069296,WF,Private,000
297486,LAC-069367,WF,Private,000
297487,Monstrous Fire,WF,County,000
297488,Deja Vu Fire,WF,NPS,000
297489,RX C-159 FM,RX,USFS,000
297490,C-243 BB1 LC,RX,USFS,000
297491,66,WF,Private,000
297492,SEA SC5 Mike Henry Pasture Rx 0227,RX,BIA,000
297493,LAC-069473,WF,Private,000
297494,Katz,WF,Private,000
297495,RX - Jake Best - Bivens Branch,RX,USFS,000
297496,Yeaton Spur,WF,USFS,000
297497,North Triangle/ Boat Landing,RX,Private,000
297500,RED - Hal Rogers MM26,WF,Private,000
297501,WARRIOR,WF,BIA,000
297502,RAMONCITA,WF,Private,000
297503,Outage,WF,USFWS,000
297504,MARYS BOTTOM,WF,BIA,000
297507,ROUGH,WF,Private,000
297508,Telegraph Unit 34N,RX,USFS,000
297509,Prickly Pear Shooting Range,RX,USFS,000
297510,LPF Hazardous Fuels Reduction Plan,RX,Private,000
297514,TOSTON,WF,State,000
297515,Middle Creek ,WF,USFS,Southern Rough
297517,FD0800001,WF,Private,000
297518,FD0800002,WF,Private,000
297520,Grindstaff,WF,USFS,000
297521,FWS FY23 South Zone RX,RX,Private,000
297524,FWF Klamath Basin Priority Landscape,RX,Private,000
297525,Spring Hollow,WF,Private,000
297527,Goodlow Piles RX,RX,USFS,000
297528,GRAPEFRUIT BL / 4TH ST,WF,Private,000
297529,YOUNG,WF,USFWS,000
297530,Palmer 2 ,WF,USFS,000
297531,King,WF,Private,000
297534,MP 390,WF,BLM,000
297536,CANYON LANES AT MORONGO CABA,WF,BIA,000
297539,Rusk 0636,WF,Private,Timber (Litter and Understory)
297540,Halfway Creek,WF,USFS,000
297542,Rusk 0638,WF,Private,Timber (Litter and Understory)
297544,Fortney Branch,WF,USFS,000
297546,SLASH,WF,Private,000
297547,Walker 0637,WF,Private,Timber (Litter and Understory)
297550,BACA CR X,WF,Private,000
297551,POWER,WF,BLM,000
297552,Graves Creek,WF,USFS,000
297553,Walker 0643,WF,Private,Timber (Litter and Understory)
297556,Shelby 0644,WF,Private,000
297557,LAC-070170,WF,Private,000
297560,Dave Miller,WF,Private,Timber (Grass and Understory)
297561,ASYMMETRICAL (62),WF,Private,Timber (Litter and Understory)
297564,PARKIN RD (54),WF,Private,Short Grass (1 foot)
297565,MELBOURNE (53),WF,Private,Southern Rough
297569,RUIZ RD / SULLIVAN RD,WF,BIA,000
297570,HOME AV / 5TH ST,WF,Private,000
297574,SUNNYMEAD BL  MOVA,WF,Private,000
297575,Devils Fork 2 AP,RX,Private,000
297576,C-182 183 FM,RX,USFS,000
297577,C-222/ 226 LC,RX,USFS,000
297578,C-85  EN,RX,USFWS,000
297579,Pleasant Hill Blackline #2,RX,Private,000
297581,MIR 9.4 9.5 Rx 0228,RX,Private,000
297582,Comp 01 Unit 8,RX,USFWS,000
297583,Sugar Creek North ,RX,USFS,000
297584,Cedar,RX,USFS,000
297585,Pruitt Comp,RX,NPS,000
297587,Cedar Fork/ SW Cedar,RX,USFS,000
297588,SMR BU 123/127/145 Rx 0228,RX,USFWS,000
297589,INDIO BL  INDO,WF,Private,000
297590,SC Quail Block 07/08/09/10,RX,USFS,000
297591,SEA NC6 Moses Jumper Jr. Pasture Rx 0228,RX,BIA,000
297592,Hopper,RX,USFS,000
297593,SEA SW4 Joe Frank Pasture Rx 0228,RX,BIA,000
297594,Rag Town,RX,USFS,000
297595,SHOTGUN RANGE A&B,RX,BIA,000
297596,BIENVILLE CPT 48/49 Sub 1  RX,RX,USFS,000
297597,Private Line,RX,USFS,000
297598,HOMOCHITTO BB 13  RX,RX,USFS,000
297600,CHICKASAWHAY CPT 396/397  RX,RX,USFS,000
297601,DESOTO BB 9360 East RX,RX,USFS,000
297602,Tarwater North,RX,USFS,000
297604,McClure Shale Glade RX,RX,Private,000
297605,Sunflower RX,RX,State,000
297606,PRVT - Waitzman - Thompson Road RX,RX,Private,000
297607,Gambler 1,RX,Private,000
297608,Nanticoke,WF,State,000
297609,Giant City State Park 2 RX,RX,State,000
297610,Ten Mile Creek FWA 1 RX,RX,State,000
297613,TOMBIGBEE CPT 78 - RX,RX,USFS,000
297614,BK Hickory Grove,RX,USFS,000
297616,6 Mile RX,RX,USFS,000
297617,Iargo 16 RX,RX,USFS,000
297620,Ute Highway ,WF,Private,000
297621,TL Salt Creek,RX,USFS,000
297622,WHISPER,WF,Private,000
297623,Fulton 10 12 13,RX,USFS,000
297624,Cache River SNA RX,RX,Private,000
297626,PINTO,WF,000,000
297627,Hurricane Mtn & Sugar Tree Mtn,RX,USFS,000
297628,Morrow Branch ,WF,Private,Timber (Litter and Understory)
297629,308 I ,WF,USFS,000
297630,Goose Club,RX,USFWS,000
297632,SIREN ,WF,Private,000
297633,NEW LAGUNA 1,WF,BIA,000
297634,POINT LOOKOUT TRAIL,WF,USFS,000
297635,Shivwits Pile RX,RX,BIA,000
297637,CADDO 30,WF,Private,000
297639,Crystal Creek Trail,RX,USFS,000
297642,Anderson 0661,WF,Private,Timber (Litter and Understory)
297643,RX - Turkey Creek,RX,USFS,000
297644,Cass 0665,WF,Private,Timber (Litter and Understory)
297646,Panola 0667,WF,Private,Timber (Litter and Understory)
297649,Ferne Clyffe Unit 1 RX,RX,State,000
297652,Cass 0668,WF,Private,Timber (Litter and Understory)
297653,Tower Access ,WF,NPS,000
297654,SHNF  Comp 103 RX,RX,USFS,000
297655,Blackfork,WF,USFS,000
297656,Upshur 0669,WF,Private,Closed Timber Litter
297657,JUAN TABO CABIN,WF,USFS,000
297660,MOHR ST  LELS,WF,Private,000
297661,Houston 0675,WF,Private,Timber (Litter and Understory)
297662,Haskell,WF,Private,000
297664,Franklin 0674,WF,Private,Short Grass (1 foot)
297666,WALKER,WF,Private,000
297667,Horseshoe Bend,WF,USFS,000
297668,TWO LOGS,WF,Private,000
297669,Gillie ,WF,USFS,Southern Rough
297674,Slade,WF,USFS,Southern Rough
297675,Black Sheep,WF,USFS,000
297677,Joes Creek,WF,USFS,000
297678,MINTON,WF,Private,000
297680,Pharr,WF,NPS,000
297681,Jasper 0680,WF,Private,Timber (Litter and Understory)
297691,LAC-071825,WF,Private,000
297693,Garland East  AP,RX,USFS,000
297694,C-323/324  LC,RX,USFS,000
297695,RX Compartment 272  LC,RX,USFS,000
297696,C-146 Blk 7 Partial  EN,RX,USFS,000
297697,111,WF,Private,000
297698,C-140 A FM,RX,USFS,000
297699,SEA SW 18 Rx 0228,RX,BIA,000
297701,RX - Falls Branch,RX,USFS,000
297702,Glennie Drive RX,RX,USFS,000
297703,Blowdown 17,RX,Private,000
297704,Iargo 6 RX,RX,USFS,000
297705,TL Horn Valley,RX,USFS,000
297706,Corsair 6 RX,RX,USFS,000
297707,STEELY 2,WF,Tribal,000
297708,Winn 58 64,RX,USFS,000
297709,STORM,WF,Private,Timber (Grass and Understory)
297710,Gambler 2,WF,USFS,000
297711,CORNER,WF,Private,000
297713,Lake Murphysboro RX,RX,State,000
297714,Bramlett,RX,USFS,000
297716,PRVT - Fouke RX,RX,Private,000
297717,BK Waltson Ridge,RX,USFS,000
297718,STONE CABIN PILES ,RX,BLM,000
297719,TOMBIGBEE CPT59   RX,RX,USFS,000
297722,UNIT 15 Rx,RX,USFWS,000
297723,JUMPING MOUSE HABITAT Rx,RX,USFWS,000
297725,Broken Handle RX,RX,USFWS,000
297726,Trail of Tears State Forest RX,RX,USFS,000
297727,Ten Mile Creek FWA 2 RX,RX,State,000
297728,260 Powerline ,WF,USFS,000
297729,LAKE RD,WF,Private,000
297730,Miss White,WF,NPS,Timber (Litter and Understory)
297731,TOMBIGBEE - HS BB 44   RX,RX,USFS,000
297734,Bison,WF,USFS,000
297735,Idlewild Fuels 72nd Street RX,RX,USFS,000
297736,Idlewild Fuels 76th Street RX,RX,USFS,000
297737,Big Branch,WF,USFS,000
297738,HEAVY HILL,WF,BIA,000
297739,ROCKY TOP,WF,USFWS,000
297741,Idlewild Fuels Birmingham RX,RX,Private,000
297743,BRIAR,WF,Private,000
297748,HBP Hobe 2,RX,NPS,000
297749,Bombing Range 3,WF,USFS,Brush (2 feet)
297750,Homberg Road,WF,Private,000
297751,SHOUP,WF,BLM,000
297753,SANDPOINT,WF,BLM,000
297754,SEA SC2 Mary Jene Koenes Pasture Rx 0301,RX,BIA,000
297755,Smith Rd 48 & Jasper CO Rd 1523,WF,Private,Timber (Litter and Understory)
297756,Delbridge,WF,USFS,000
297757,Mill,WF,Private,000
297758,County Road Y,WF,Private,000
297760,Squirrel Tree ,WF,NPS,Hardwood Litter
297761,Serendipity ,WF,USFS,000
297762,Deep Creek Rd ,WF,State,000
297764,050,WF,USFS,000
297765,SPRING,WF,Private,000
297768,Red Bluff,WF,NPS,000
297769,KABIAN PARK MENI,WF,Private,000
297771,WHEELER,WF,Private,000
297781,SC Pine Glen E,RX,USFS,000
297782,LAC-073063,WF,Private,000
297783,SUNNYMEAD BL / STRIP DR,WF,Private,000
297786,C-75A FM,RX,USFS,000
297787,C-242 JDLH Camp - LC CANCELLED,RX,Private,000
297788,Sally Jones Overlook,WF,Private,000
297789,Spring Peeper,WF,USFWS,000
297790,8-mile,WF,USFS,000
297791,SEA NE 5 Pasture Rx 0302,RX,BIA,000
297793,Wise Ridge LWR RX,RX,State,000
297794,Hazel Creek ,WF,USFS,000
297795,OUT HOUSE,WF,Private,000
297796,DENTAL,WF,Private,000
297797,TEXAS,WF,Tribal,000
297798,SHAKE,WF,State,000
297799,LAKE LOOP,WF,Private,000
297801,Area 2 RX,RX,USFWS,000
297802,21st and Dobbin,WF,Private,000
297803,449 Deep Creek Rd.,WF,Private,Tall Grass (2.5 feet)
297804,Headquarters B RX,RX,USFWS,000
297805,Lymon Rd. and Dewey Smith Rd.,WF,Private,Timber (Litter and Understory)
297806,LAC-073339,WF,Private,000
297807,TL Kentuck,WF,USFS,000
297809,TL 644C,WF,USFS,000
297810,Ojo Sarco Pile RX-D4,RX,Private,000
297811,Lamar Yawn School Road,WF,State,Closed Timber Litter
297812,Prong Creek,WF,USFS,Timber (Litter and Understory)
297816,Grass Flats,WF,USFS,000
297817,LAKE RED BLUFF RX PILES,RX,Private,000
297818,WIND,WF,Private,000
297819,Back Creek,WF,Private,000
297820,LAC-073456,WF,Private,000
297822,Mack Lake Pit RX,RX,USFS,000
297823,Rollways RX,RX,USFS,000
297824,HY 74  W/ RIVERSIDE ST,WF,Private,000
297825,Silver Lyons RX,RX,Private,000
297826,Shop RX,RX,State,000
297827,Deadwood Firewise PBX RX,RX,Private,000
297828,Old Hill City Road RX,RX,USFS,000
297829,Buck Hand 2 RX,RX,USFS,000
297830,Solomon 1 RX,RX,USFS,000
297831,Buckhorn RX,RX,USFS,000
297832,Fort Niobrara NWR RX,RX,USFWS,000
297833,Frink 1 RX,RX,USFS,000
297834,Teckla-Lyons RX,RX,Private,000
297835,Stateline IGO RX,RX,BLM,000
297836,Solomon 3 RX,RX,USFS,000
297837,Cabot Hill RX,RX,Private,000
297838,Stein RX,RX,USFS,000
297839,Tombstone RX,RX,USFS,000
297840,Strike RX,RX,USFS,000
297841,Jackpot Pile RX,RX,BLM,000
297842,Sylvan Lake RX,RX,State,000
297843,Hell Canyon RX,RX,USFS,000
297844,Buttes RX,RX,USFS,000
297849,TEMPLE,WF,Private,000
297850,LINCOLN,WF,Private,000
297852,Village Road,WF,Private,000
297853,Blacktop,WF,Private,000
297854,Barber Creek,WF,Private,000
297855,Bluff,WF,USFS,000
297856,Bowers Bluff 2 ,WF,USFS,000
297857,2023 Aviation Support,WF,Private,000
297858,Beach,RX,USFWS,000
297859,FY23 Aviation Support,WF,Private,000
297861,Gooskie,WF,Private,Southern Rough
297862,DRIZZLE,WF,USFS,000
297863,TL 644,WF,USFS,000
297866,Bulldog,WF,Private,Tall Grass (2.5 feet)
297867,Ten Mile Creek FWA 3 RX,RX,State,000
297870,WATERFORD WY / GOLDEN FIELD CT,WF,Private,000
297871,SUNNYMEAD PARK MOVA,WF,Private,000
297872,MARCH SOUP,WF,USFS,000
297876,BROWN,WF,Tribal,000
297877,W 3RD ST  PERR,WF,Private,000
297879,SANDY FIRE (49,WF,Private,Tall Grass (2.5 feet)
297880,LAC-074083,WF,Private,000
297891,INDIO BL / SUN GOLD ST,WF,Private,000
297892,OLD HY 74  / HY 74  E,WF,Private,000
297895,HY 111  / FRANK SINATRA DR,WF,Private,000
297896,TAMARISK ROW DR / FRANK SINATRA DR,WF,Private,000
297897,LAC-074331,WF,Private,000
297898,I 10  E/ GOLF CENTER PY OFRP,WF,Private,000
297899,W 4TH ST / NAVAJO RD,WF,Private,000
297902,EVP HID East Rx 0302,RX,NPS,000
297905,DCNF  COMP 5/6 RX,RX,USFS,000
297906,SNF Bayou North RX,RX,USFS,000
297907,SHNF Comp 80/85 RX,RX,USFS,000
297908,SNF  Curry Creek East RX,RX,USFS,000
297910,DCNF  COMP 79A RX,RX,USFS,000
297911,DCNF Comp 79B RX,RX,USFS,000
297913,LAC-074499,WF,Private,000
297917,COTTONWOOD,WF,NPS,000
297919,SHULERS CREEK TREE,WF,USFS,000
297920,LAC-074562,WF,Private,000
297921,Sinks Rx,RX,USFS,000
297922,Wineglass Rx,RX,USFS,000
297923,Wagon Tire Rx,RX,USFS,000
297925,Monroe Colvin Road,WF,Private,Timber (Litter and Understory)
297926,Ferne Clyffe Unit 4 RX,RX,State,000
297927,Big Creek,WF,USFS,000
297929,DOZEN CHICKENS,WF,Tribal,000
297931,752 Evans St,WF,Private,000
297933,Harris Park RX,RX,USFS,000
297934,Western Star RX ,RX,USFS,000
297935,Admin Burn - Fourche Lake,RX,USFS,000
297936,Cannon Range RX,RX,DOD,000
297937,Scotia Pine RX ,RX,USFS,000
297938,MacIntire RX,RX,USFS,000
297939,Greer Trailhead/Turner S/Liberity RX,RX,USFS,000
297940,Kenyon Hollow RX ,RX,USFS,000
297941,Floyd East Indian Creek RX,RX,USFS,000
297942,Harmony Upalika RX ,RX,USFS,000
297943,Clear Creek RX ,RX,USFS,000
297944,Brushy Clayton RX,RX,USFS,000
297945,2023 SMNRA RX,RX,USFS,000
297946,LAC-074842,WF,Private,000
297947,395 Fire,WF,Private,000
297951,Jung Boulevard,WF,Private,Southern Rough
297952,BICY Airplane ABC Rx FY23,RX,NPS,000
297953,TWO MAN FIRE,WF,Private,000
297954,CY23 Midewin RX Support,RX,USFS,000
297955,BOSS,WF,Private,000
297958,Bulloch New Castle Road,WF,Private,Southern Rough
297962,Patton ,WF,Private,Short Grass (1 foot)
297963,VAN BUREN BL / MOCKINGBIRD CANYON RD,WF,Private,000
297965,DOOLEY GRADE,WF,Private,Southern Rough
297966,WOODY LOOP,WF,State,Southern Rough
297967,MOCCASIN WALLOW RD,WF,Private,Tall Grass (2.5 feet)
297971,LAC-075526,WF,Private,000
297978,NEWPORT RD  WINC,WF,Private,000
297979,LAC-075647,WF,Private,000
297980,PALM DR / 20TH AV,WF,Private,000
297981,LAC-075681,WF,Private,000
297983,LAC-075702,WF,Private,000
297984,I 15  N/ 6TH ST ONRP,WF,Private,000
297985,C-321/323 LC,RX,USFS,000
297986,RX C-220 LC,RX,USFS,000
297987,RX C-47/48 Block 4 EN,RX,USFS,000
297988,CN AA North & South,RX,USFS,000
297989,BIENVILLE CPT 252 Longleaf Release  RX,RX,USFS,000
297991,HWY 138  / HWY 2  N,WF,Private,000
297992,I 10  W/ BEAUMONT AV OFRP,WF,Private,000
297993,HOMOCHITTO BB 34   RX,RX,USFS,000
297995,FY23 Piedmont RX Burn,RX,USFWS,000
297996,ANF BU 224 Rx 0304,RX,USFS,000
298000,STACIE LN / SHADY LN,WF,Private,000
298001,SIU - Touch Of Nature RX,RX,Private,Short Grass (1 foot)
298002,W SUMNER AV  LELS,WF,Private,000
298004,Turner Shoulder,WF,Private,000
298006,East Tanglewood,WF,Private,000
298007,Caroline,WF,USFS,Timber (Litter and Understory)
298008,Range 7 ,WF,USFS,000
298009,Cochran ,WF,USFS,000
298010,Cutoff,WF,Private,000
298011,Rawhide,WF,BLM,000
298012,REQUA AV / MONROE ST,WF,Private,000
298016,Jasper 0729,WF,Private,Timber (Litter and Understory)
298017,Spark,WF,Private,Short Grass (1 foot)
298019,Whisker Knob,WF,Private,Timber (Litter and Understory)
298020,Lonesome,WF,State,000
298022,SANTA ROSA MINE RD  PERR,WF,Private,000
298023,HSR,WF,USFS,000
298024,Clearwater,WF,USFS,000
298032,LAC-076514,WF,Private,000
298035,LAC-076561,WF,Private,000
298036,ALICANTE DR  HOML,WF,Private,000
298038,MORONGO CASINO RESORT AND SPA CABA,WF,BIA,000
298039,FOUNTAIN ST / PROSPECT AV,WF,Private,000
298046,RAMONA EXPRESSWAY  /N ALESSANDRO AV,WF,Private,000
298047,RX C-210  LC,RX,USFS,000
298048,Alumn Fork,RX,USFS,000
298049,Thorpe Mtn,RX,USFS,000
298050,SC Flag MNT A & D,RX,USFS,000
298051,TL Tyler West A & D West,RX,USFS,000
298052,HAMNER AV  NORC,WF,Private,000
298053,Shamshire,RX,USFS,000
298054,Freedom Mountain,RX,USFS,000
298055,HOLLY SPRINGS BB 114   RX,RX,USFS,000
298056,Brier Creek,RX,USFS,000
298057,Merrill Ridge,RX,USFS,000
298058,BIENVILLE CPT 248  RX,RX,USFS,000
298059,TOMBIGBEE CPT 46 & 47   RX,RX,USFS,000
298060,HOMOCHITTO BB 23 SUB 1&3  RX,RX,USFS,000
298062,ANTONIO,WF,Private,000
298064,Jasper 0739,WF,Private,Timber (Litter and Understory)
298065,JOSEPH WASHINGTON I,WF,BIA,000
298066,U32,WF,Private,000
298067,DC COMP 34 RX,RX,USFS,000
298068,DCNF  COMP 65 RX,RX,USFS,000
298069,SHNF COMP 22/23/24 RX,RX,USFS,000
298070,ANF SFA Comp 112 RX,RX,USFS,000
298071,ANF Ragtown C 30/37/41 RX,RX,USFS,000
298073,SHNF COMP 52 RX,RX,USFS,000
298074,SNF Slaughter Pen RX,RX,USFS,000
298075,LBJ TADRA UNIT 71/31/47 RX,RX,USFS,000
298076,Polk 0740,WF,Private,Timber (Litter and Understory)
298077,Tail Crossing,WF,Private,000
298079,Panola 0751,WF,Private,Timber (Litter and Understory)
298080,Liberty 0749,WF,Private,Tall Grass (2.5 feet)
298082,Newton 0754,WF,Private,Tall Grass (2.5 feet)
298083,Houston 0753,WF,Private,Timber (Litter and Understory)
298084,Walker,WF,Private,Tall Grass (2.5 feet)
298085,Prairie,WF,USFS,000
298088,LONGVIEW,WF,Private,Short Grass (1 foot)
298091,Poteau Mountain,WF,USFS,000
298095,LAC-077592,WF,Private,000
298097,San Jacinto 0755,WF,Private,Timber (Litter and Understory)
298098,Anderson 0758,WF,Private,Timber (Litter and Understory)
298099,Tyler 0756,WF,Private,Timber (Litter and Understory)
298100,Turkey,WF,USFS,000
298101,Old Hill Top Road,WF,Private,Hardwood Litter
298102,LOWER SWANTON RD / HWY 1,WF,Private,000
298104,LAC-077798,WF,Private,000
298106,LIMONITE AV / VAN BUREN BL OFRP,WF,Private,000
298109,LAC-078007,WF,Private,000
298111,Harvey Mountain West,RX,USFS,000
298112,RX Rusell Mountain  AP,RX,USFS,000
298113,Blaylock Brier Leader,RX,USFS,000
298114,RX C-218/219  LC,RX,USFS,000
298115,Grapevine,RX,USFS,000
298116,Arbaugh,RX,USFS,000
298117,SC Lower Shoal B & C,RX,USFS,000
298119,Pilot Rock ,RX,USFS,000
298120,HOLLY SPRINGS BB 43 - RX,RX,USFS,000
298122,OSF CPT 102 BB11 Rx 0306,RX,USFS,000
298123,BK Payne Demo,RX,USFS,000
298124,JUNK YARD,WF,Private,000
298125,Avant,RX,USFS,000
298126,CN Bear Bay 10,RX,USFS,000
298127,CN YRS 0506,RX,USFS,000
298128,BK Wilburn Ford/Payne Creek,RX,USFS,000
298129,THICKET,WF,Private,000
298130,BK Slick Ford,RX,USFS,000
298131,BK Owl Creek,RX,USFS,000
298132,CN Dixie South 03 ,RX,USFS,000
298133,Black Mtn/ Rosson Hollow,RX,USFS,000
298134,Vanderslice 8,RX,USFS,000
298135,Kingdoodle/Sugar Creek,RX,USFS,000
298137,Gambler 3,RX,USFS,000
298139,Upper Ouachita,RX,USFWS,000
298140,Winn 99/100,RX,USFS,000
298141,C-103/113,RX,USFS,000
298142,C-23/24/76,RX,USFS,000
298143,C-30,RX,USFS,000
298144,C-10/11,RX,USFS,000
298145,C55/56,RX,USFS,000
298146,LAC-078147,WF,Private,000
298147,Elm Springs E5 RX,RX,Private,000
298148,C-46,RX,USFS,000
298150,Winn 13/17,RX,USFS,000
298151,DODGE,WF,NPS,000
298152,181,WF,USFS,000
298153,Kaintuck Fen RX,WF,USFS,000
298154,617,WF,Tribal,000
298156,CHICKASAWHAY  CPT 431/435  RX,RX,USFS,000
298157,C-44/367,RX,USFS,000
298158,Thrush 2 RX,RX,Private,000
298160,N LANGSTAFF ST /W SUMNER AV,WF,Private,000
298161,KENWOOD UNIT 37A,RX,Tribal,000
298162,C-374,RX,USFS,000
298164,LAC-078250,WF,Private,000
298165,MORONGO CASINO RESORT AND SPA CABA,WF,BIA,000
298166,Pass Creek RX,RX,USFS,000
298168,HERFORD,WF,Private,000
298171,County Road DD,WF,Private,Short Grass (1 foot)
298172,Stone Creek RX,RX,Private,000
298174,Herrin Flats C RX,RX,USFWS,000
298175,Wamble Mountain RX,RX,USFS,000
298176,Grassy Creek RX,RX,USFWS,000
298177,Tomahawk ,WF,USFS,000
298178,BK Cranal Road,WF,USFS,Hardwood Litter
298179,Drakes Creek,WF,USFS,000
298180,921 Sly Brook Tree fire,WF,Private,000
298181,2023 Mark Twain RX,RX,Private,000
298186,2023-NHNHS-24220A,WF,Private,000
298188,Laural Run,WF,USFS,000
298189,SEA SW23 Rx 0306,RX,BIA,000
298191,Brushy,WF,USFS,000
298192,Brant,WF,USFS,000
298193,CY23 Lac Qui Parle Rx Burns,RX,Private,000
298194,CY23 Lac Qui Parle Rx Burns,RX,Private,000
298195,Midwest Spring Burning,RX,Private,000
298196,Copperhead Road RX,RX,Private,000
298197,Cox Road,WF,Private,000
298198,Mill Dam,WF,USFS,000
298199,Pallet,WF,BLM,000
298200,Partny RX,RX,NPS,000
298201,SNF Clarktown C129 RX,RX,USFS,000
298203,Ace,WF,Private,000
298204,SHNF COMP 16/17 RX,RX,USFS,000
298205,CPD Admin Piles RX,RX,BLM,000
298212,LaFarge Barker Bluff LWR RX,RX,Private,000
298213,Butcher,WF,Private,000
298216,MENIFEE RD / ROUSE RD,WF,Private,000
298219,Rankins Creek ,WF,Private,000
298223,LAC-079032,WF,Private,000
298224,FILLMORE,WF,BIA,000
298226,LAC-079128,WF,Private,000
298227,FILLMORE,WF,BIA,000
298229,GINGER LN / GRAND AV,WF,Private,000
298232,LAC-079173,WF,Private,000
298235,S SANTA FE AV /W ESPLANADE AV,WF,Private,000
298236,LAC-079208,WF,Private,000
298241,RX C-100/ 101 FM,RX,USFS,000
298242,C-121 Quail  FM,RX,USFS,000
298243,RX C-355/356 LC,RX,USFS,000
298244,RX C-39 Block B EN,RX,USFS,000
298245,Spyrock  AP,RX,USFS,000
298246,Fiddler Regen,RX,USFS,000
298247,Big Flat,RX,USFS,000
298248,SC Rabbit Road North,RX,USFS,000
298249,Wildcat 4 and 5,RX,USFS,000
